402,01/10/2018,21.41,21.41,256909342.96,12001329.176,0.00,AVEMX,808530208
403,01/10/2018,31.73,31.73,503326051.90,15864694.784,0.00,AVEGX,808530307
404,01/10/2018,11.45,11.45,309452839.14,27022218.959,0.00,AVEFX,808530505
405,01/10/2018,18.95,18.95,1017224046.68,53675041.141,0.00,AVEDX,808530604
408,01/10/2018,15.43,15.43,64001984.65,4149197.949,0.00,AVEWX,808530802
