402,12/30/2019,19.65,19.65,247594170.36,12600518.982,0.0084,AVEMX,808530208
403,12/30/2019,37.94,37.94,852345830.29,22466362.034,0.0017,AVEGX,808530307
404,12/30/2019,11.63,11.63,394686268.82,33933659.497,0.0217,AVEFX,808530505
405,12/30/2019,18.64,18.64,953227497.18,51130835.816,0.0626,AVEDX,808530604
408,12/30/2019,15.93,15.93,73643650.89,4622565.104,0.1138,AVEWX,808530802
