402,09/01/2020,18.31,18.31,225637351.21,12320118.544,0.00,AVEMX,808530208
403,09/01/2020,42.27,42.27,922958721.69,21836916.402,0.00,AVEGX,808530307
404,09/01/2020,11.85,11.85,388022417.21,32731657.764,0.00,AVEFX,808530505
405,09/01/2020,18.30,18.30,837658492.74,45785602.656,0.00,AVEDX,808530604
408,09/01/2020,14.71,14.71,65887687.55,4477611.389,0.00,AVEWX,808530802
409,09/01/2020,11.62,11.62,28146620.99,2422253.201,0.00,AVEAX,808530885
