402,08/11/2020,18.22,18.22,225260832.27,12365284.763,0.00,AVEMX,808530208
403,08/11/2020,40.38,40.38,890695766.35,22055574.928,0.00,AVEGX,808530307
404,08/11/2020,11.84,11.84,398692232.33,33663893.549,0.00,AVEFX,808530505
405,08/11/2020,17.95,17.95,829750580.15,46220730.091,0.00,AVEDX,808530604
408,08/11/2020,14.51,14.51,65332659.63,4501740.614,0.00,AVEWX,808530802
409,08/11/2020,11.01,11.01,24848362.77,2256242.919,0.00,AVEAX,808530885
