402,01/25/2021,21.05,21.05,260008470.20,12350785.603,0.00,AVEMX,808530208
403,01/25/2021,43.06,43.06,942936995.57,21898540.309,0.00,AVEGX,808530307
404,01/25/2021,12.07,12.07,424019793.16,35133375.474,0.00,AVEFX,808530505
405,01/25/2021,19.52,19.52,846745058.48,43373543.231,0.00,AVEDX,808530604
408,01/25/2021,16.17,16.17,69892000.22,4323239.933,0.00,AVEWX,808530802
409,01/25/2021,12.46,12.46,35024134.95,2811698.225,0.00,AVEAX,808530885
