402,11/27/2019,20.28,20.28,243981568.35,12032097.753,0.00,AVEMX,808530208
403,11/27/2019,38.05,38.05,829710805.27,21804584.656,0.00,AVEGX,808530307
404,11/27/2019,11.78,11.78,388629087.07,32996192.970,0.00,AVEFX,808530505
405,11/27/2019,19.69,19.69,946201726.45,48062176.020,0.00,AVEDX,808530604
408,11/27/2019,16.32,16.32,71806574.14,4398794.354,0.00,AVEWX,808530802
