402,02/23/2018,21.74,21.74,257732530.12,11857426.987,0.00,AVEMX,808530208
403,02/23/2018,31.84,31.84,526616823.14,16541334.439,0.00,AVEGX,808530307
404,02/23/2018,11.36,11.36,311904871.10,27460604.343,0.00,AVEFX,808530505
405,02/23/2018,18.84,18.84,1003372828.51,53260789.678,0.00,AVEDX,808530604
408,02/23/2018,15.29,15.29,63588865.32,4157622.895,0.00,AVEWX,808530802
