402,09/06/2019,20.56,20.56,252128640.81,12260320.901,0.00,AVEMX,808530208
403,09/06/2019,37.27,37.27,802707166.07,21537549.437,0.00,AVEGX,808530307
404,09/06/2019,11.63,11.63,356844763.28,30671368.311,0.00,AVEFX,808530505
405,09/06/2019,19.12,19.12,918257140.51,48020941.565,0.00,AVEDX,808530604
408,09/06/2019,16.05,16.05,70033896.22,4362805.139,0.00,AVEWX,808530802
