402,04/29/2021,24.70,24.70,306250550.36,12397507.567,0.00,AVEMX,808530208
403,04/29/2021,47.82,47.82,1019828890.44,21327815.849,0.00,AVEGX,808530307
404,04/29/2021,12.51,12.51,449706011.29,35935551.375,0.00,AVEFX,808530505
405,04/29/2021,22.49,22.49,953762197.63,42417150.449,0.00,AVEDX,808530604
408,04/29/2021,18.05,18.05,78259521.59,4335905.783,0.00,AVEWX,808530802
409,04/29/2021,13.67,13.67,42757571.68,3128482.460,0.00,AVEAX,808530885
