402,04/25/2018,21.39,21.39,253231633.80,11838282.442,0.00,AVEMX,808530208
403,04/25/2018,31.06,31.06,526647363.83,16953854.750,0.00,AVEGX,808530307
404,04/25/2018,11.28,11.28,314964490.48,27920137.633,0.00,AVEFX,808530505
405,04/25/2018,18.24,18.24,971658680.74,53275158.080,0.00,AVEDX,808530604
408,04/25/2018,14.84,14.84,62444344.80,4207222.892,0.00,AVEWX,808530802
