402,05/25/2018,21.77,21.77,255867128.61,11751443.487,0.00,AVEMX,808530208
403,05/25/2018,32.67,32.67,561113675.50,17176638.815,0.00,AVEGX,808530307
404,05/25/2018,11.35,11.35,317899652.81,28001820.655,0.00,AVEFX,808530505
405,05/25/2018,18.92,18.92,1007726760.47,53257115.165,0.00,AVEDX,808530604
408,05/25/2018,15.23,15.23,64565972.18,4239301.814,0.00,AVEWX,808530802
