402,08/12/2019,20.15,20.15,245878829.81,12203871.625,0.00,AVEMX,808530208
403,08/12/2019,35.54,35.54,759149803.11,21358573.367,0.00,AVEGX,808530307
404,08/12/2019,11.55,11.55,349085831.89,30222003.578,0.00,AVEFX,808530505
405,08/12/2019,18.32,18.32,880617249.93,48058061.032,0.00,AVEDX,808530604
408,08/12/2019,15.58,15.58,67273067.67,4317739.582,0.00,AVEWX,808530802
