402,11/13/2020,19.36,19.36,234670608.06,12123182.547,0.00,AVEMX,808530208
403,11/13/2020,43.09,43.09,917039519.00,21281281.579,0.00,AVEGX,808530307
404,11/13/2020,11.90,11.90,413146657.98,34731608.580,0.00,AVEFX,808530505
405,11/13/2020,18.77,18.77,830916380.70,44259212.116,0.00,AVEDX,808530604
408,11/13/2020,15.05,15.05,64986233.96,4317994.952,0.00,AVEWX,808530802
409,11/13/2020,11.83,11.83,30278762.64,2560372.715,0.00,AVEAX,808530885
